"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae"	"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae"	"Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae"	"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae"	"Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae"	"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae"	"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae"	"Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae"	"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ethanoligenenaceae"	"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae"	"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae"	"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae"	"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae"	"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae"	"Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae"	"Bacteria;Firmicutes;Bacilli;Lactobacillales;Vagococcaceae"	"Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium]_methylpentosum_group"	"Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae"	"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family_XI"	"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae"	"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae"	"Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae"	"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae"	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae"	"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae"	"Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae"	"Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010"	"Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae"
"16S-A-G6-L3_e0050-B-5-3-A-G6"	2399	5596	41	6081	6860	3407	627	1000	483	448	95	156	0	9	0	47	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G6-L4_e0049-3-4-A-G6"	659	0	7059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G6-L5_e0050-A-3-5-A-G6"	4447	6163	1710	8221	7668	4664	2391	1609	942	639	708	202	0	16	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G6-L6_e0050-B-3-6-A-G6"	2436	6329	1083	7376	6512	3425	1074	1354	704	542	490	154	0	11	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G6-L7_e0050-8-7-A-G6"	4169	7215	25	6787	7243	3607	1223	1332	598	684	154	314	0	0	0	38	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L0_e0049-5-0-A-G7"	3800	0	3335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L1_e0049-8-1-A-G7"	3353	0	3295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L2_e0050-A-5-2-A-G7"	1184	1983	29	2565	2426	1147	323	353	199	209	135	93	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L3_e0050-B-5-3-A-G7"	1249	2504	61	2463	2347	1301	408	323	265	206	57	61	0	9	0	33	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L4_e0049-3-4-A-G7"	339	0	3804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L5_e0050-A-3-5-A-G7"	1297	2600	1319	3904	3906	2094	942	660	409	297	190	112	0	7	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L6_e0050-B-3-6-A-G7"	453	2650	1375	4100	3019	1780	562	747	300	286	272	82	0	14	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G7-L7_e0050-8-7-A-G7"	1805	2967	12	3440	2803	1679	370	457	242	295	103	123	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G8-L0_e0049-5-0-A-G8"	15	0	57	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G8-L1_e0049-8-1-A-G8"	13	0	8	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G8-L2_e0050-A-5-2-A-G8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G8-L3_e0050-B-5-3-A-G8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G8-L4_e0049-3-4-A-G8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G8-L5_e0050-A-3-5-A-G8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G8-L6_e0050-B-3-6-A-G8"	0	0	4	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G9-L0_e0049-5-0-A-G9"	0	0	8951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G9-L1_e0049-8-1-A-G9"	0	0	8967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G9-L2_e0050-A-5-2-A-G9"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G9-L3_e0050-B-5-3-A-G9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G9-L4_e0049-3-4-A-G9"	0	0	7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G9-L5_e0050-A-3-5-A-G9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-G9-L6_e0050-B-3-6-A-G9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L0_e0049-5-0-A-H1"	10335	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L1_e0049-8-1-A-H1"	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L2_e0050-A-5-2-A-H1"	2211	4355	26	4593	4058	2233	526	799	439	700	62	251	0	0	0	25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L3_e0050-B-5-3-A-H1"	163	1322	34	2212	235	859	24	149	93	208	8	43	350	105	0	6	80	6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L4_e0049-3-4-A-H1"	5315	0	6006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L5_e0050-A-3-5-A-H1"	1150	6170	1550	8334	7587	4244	1535	2507	461	757	620	394	0	14	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L6_e0050-B-3-6-A-H1"	194	3183	1108	4801	905	2119	302	885	135	814	123	156	634	271	0	32	133	52	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H1-L7_e0050-8-7-A-H1"	2292	10932	35	10044	11869	5426	783	1671	542	1091	531	741	0	0	0	34	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L0_e0049-5-0-A-H10"	8085	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L1_e0049-8-1-A-H10"	3673	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L2_e0050-A-5-2-A-H10"	1777	3550	0	5429	693	3069	1673	838	343	536	17	222	290	287	0	71	184	161	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L3_e0050-B-5-3-A-H10"	1766	6803	163	9645	0	4929	2064	2589	0	1416	0	365	0	101	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L4_e0049-3-4-A-H10"	4678	0	1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L5_e0050-A-3-5-A-H10"	4664	9368	989	11448	984	7596	4317	2766	992	1189	108	449	540	800	0	60	208	344	10	47	20	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L6_e0050-B-3-6-A-H10"	725	12586	4176	17793	0	7396	1946	4400	0	2868	0	718	0	89	0	114	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H10-L7_e0050-8-7-A-H10"	3942	6300	90	7241	8697	4173	2065	1301	546	1030	1045	405	0	0	0	56	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L0_e0049-5-0-A-H11"	4061	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L1_e0049-8-1-A-H11"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L2_e0050-A-5-2-A-H11"	40	429	0	1546	116	1012	328	264	21	135	0	44	31	46	0	6	61	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L3_e0050-B-5-3-A-H11"	304	1266	0	1092	0	477	368	314	184	260	0	30	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L4_e0049-3-4-A-H11"	1114	0	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L5_e0050-A-3-5-A-H11"	350	1503	478	1639	45	1614	617	399	112	173	14	49	58	148	0	4	36	43	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L6_e0050-B-3-6-A-H11"	15	931	124	1706	0	710	53	351	15	406	0	61	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H11-L7_e0050-8-7-A-H11"	816	1108	7	1480	865	815	389	176	116	229	118	49	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H12-L0_e0049-5-0-A-H12"	6361	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H12-L2_e0050-A-5-2-A-H12"	129	304	0	528	39	225	74	58	11	32	0	13	39	23	0	0	14	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H12-L3_e0050-B-5-3-A-H12"	131	1101	0	1486	0	311	108	171	68	89	0	16	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H12-L4_e0049-3-4-A-H12"	8410	0	4588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H12-L5_e0050-A-3-5-A-H12"	1345	11795	2923	15014	388	7652	1966	3744	254	1497	25	492	1297	825	0	130	285	555	25	42	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H12-L6_e0050-B-3-6-A-H12"	1890	11849	800	10738	0	4215	569	2255	1046	1558	0	630	0	0	0	29	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H12-L7_e0050-8-7-A-H12"	3211	6890	92	7514	5997	3791	2162	1420	844	938	19	331	0	11	0	79	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L0_e0049-5-0-A-H2"	6264	0	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L1_e0049-8-1-A-H2"	220	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L2_e0050-A-5-2-A-H2"	991	4261	57	5367	4918	2744	578	965	306	661	106	268	0	9	0	55	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L3_e0050-B-5-3-A-H2"	254	7530	47	7913	886	4165	73	1106	358	866	36	219	2980	278	0	60	239	85	58	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L4_e0049-3-4-A-H2"	2004	0	5555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L5_e0050-A-3-5-A-H2"	2805	5411	266	7098	6476	3349	1841	1687	789	618	809	319	0	16	0	43	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L6_e0050-B-3-6-A-H2"	975	4935	506	7389	347	3676	539	1499	177	1127	90	255	508	373	0	59	275	118	31	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H2-L7_e0050-8-7-A-H2"	2161	7176	64	5632	7458	3371	1113	1246	410	663	767	515	0	0	0	44	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L0_e0049-5-0-A-H3"	8031	0	1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L1_e0049-8-1-A-H3"	3874	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L2_e0050-A-5-2-A-H3"	2400	5073	87	5061	5438	2271	799	869	496	640	115	278	0	4	0	53	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L3_e0050-B-5-3-A-H3"	739	6202	29	6599	902	3416	204	1041	108	729	42	244	810	191	0	48	232	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L4_e0049-3-4-A-H3"	5379	0	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L5_e0050-A-3-5-A-H3"	5032	9463	862	13351	15334	6233	2998	2844	1297	1074	522	376	0	29	0	146	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L6_e0050-B-3-6-A-H3"	44	4069	56	12658	373	6945	375	4056	73	2352	35	357	948	451	0	66	393	105	42	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H3-L7_e0050-8-7-A-H3"	3127	8715	98	8870	8716	3769	920	1370	937	887	101	498	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H4-L0_e0049-5-0-A-H4"	854	0	155	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H4-L2_e0050-A-5-2-A-H4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
"16S-A-H4-L3_e0050-B-5-3-A-H4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	10	0	5	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H4-L4_e0049-3-4-A-H4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H4-L5_e0050-A-3-5-A-H4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H4-L6_e0050-B-3-6-A-H4"	0	0	16	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	41	0	0	0	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H4-L7_e0050-8-7-A-H4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L0_e0049-5-0-A-H5"	4326	0	3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L1_e0049-8-1-A-H5"	1204	0	2187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L2_e0050-A-5-2-A-H5"	2543	4395	130	5812	921	2451	1376	1172	508	662	341	235	0	11	0	65	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L3_e0050-B-5-3-A-H5"	806	4584	311	4421	5105	2802	635	1265	271	586	40	179	0	10	0	28	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L4_e0049-3-4-A-H5"	990	0	8064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L5_e0050-A-3-5-A-H5"	2743	7431	2385	10823	192	4985	3561	3342	1002	1360	1580	585	0	24	0	123	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L6_e0050-B-3-6-A-H5"	730	6048	1814	7099	6791	2952	590	2038	341	901	870	283	0	7	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"16S-A-H5-L7_e0050-8-7-A-H5"	5645	7250	88	7136	9674	3783	821	1549	802	1062	205	423	0	5	0	40	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
